2024-06-08 16:03:40,613 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:42,551 DEBUG   SystemMonitor:224044 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-08 16:03:42,557 DEBUG   SenderThread:224044 [sender.py:send():378] send: stats
2024-06-08 16:03:44,403 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:03:44,404 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:03:46,595 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:51,597 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:56,600 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:03:59,412 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:03:59,414 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:04:01,626 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:06,627 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:11,629 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:12,560 DEBUG   SenderThread:224044 [sender.py:send():378] send: stats
2024-06-08 16:04:14,405 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:04:14,407 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:04:16,646 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:21,648 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:26,650 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:29,406 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:04:29,408 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:04:31,666 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:36,669 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:41,671 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:42,563 DEBUG   SenderThread:224044 [sender.py:send():378] send: stats
2024-06-08 16:04:44,406 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:04:44,407 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:04:47,622 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:52,624 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:57,626 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:04:59,406 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:04:59,408 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:05:03,617 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:05:08,619 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:05:12,565 DEBUG   SenderThread:224044 [sender.py:send():378] send: stats
2024-06-08 16:05:14,407 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:05:14,409 DEBUG   SenderThread:224044 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:05:14,608 DEBUG   HandlerThread:224044 [handler.py:handle_request():158] handle_request: status_report
