2024-06-08 16:00:58,275 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:00:58,276 DEBUG   SenderThread:223317 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:01:02,479 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:07,481 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:10,389 DEBUG   SystemMonitor:223317 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-08 16:01:10,394 DEBUG   SenderThread:223317 [sender.py:send():378] send: stats
2024-06-08 16:01:13,275 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:01:13,276 DEBUG   SenderThread:223317 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:01:13,418 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:18,420 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:23,425 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:28,276 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:01:28,278 DEBUG   SenderThread:223317 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:01:28,489 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:33,491 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:38,492 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:40,398 DEBUG   SenderThread:223317 [sender.py:send():378] send: stats
2024-06-08 16:01:43,276 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:01:43,277 DEBUG   SenderThread:223317 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:01:43,509 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:48,511 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:53,513 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:01:58,276 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:01:58,279 DEBUG   SenderThread:223317 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:01:59,448 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:02:04,450 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:02:09,453 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:02:10,401 DEBUG   SenderThread:223317 [sender.py:send():378] send: stats
2024-06-08 16:02:13,279 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:02:13,281 DEBUG   SenderThread:223317 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:02:14,486 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:02:19,488 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:02:24,491 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:02:28,277 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:02:28,279 DEBUG   SenderThread:223317 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:02:30,462 DEBUG   HandlerThread:223317 [handler.py:handle_request():158] handle_request: status_report
